identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total,win,secondes_notif
31964,1595954598.0,07-28-2020 18:43:18,4,1,4,True,494
31965,1595954618.0,07-28-2020 18:43:38,3,1,3,True,72
31966,1595954635.0,07-28-2020 18:43:55,3,1,3,True,668
31967,1595954653.0,07-28-2020 18:44:13,5,1,5,True,624
31968,1595954672.0,07-28-2020 18:44:32,8,1,8,True,34
31969,1595954693.0,07-28-2020 18:44:53,2,1,2,True,6
31970,1595954715.0,07-28-2020 18:45:15,4,1,4,True,613
31971,1595954724.0,07-28-2020 18:45:24,0,1,0,True,92
31972,1595954753.0,07-28-2020 18:45:53,0,1,0,True,321
31973,1595954777.0,07-28-2020 18:46:17,3,1,3,True,181
31974,1595954793.0,07-28-2020 18:46:33,2,1,2,True,363
31975,1595954811.0,07-28-2020 18:46:51,2,1,2,True,19
31976,1595954838.0,07-28-2020 18:47:18,7,1,7,True,463
31977,1595954853.0,07-28-2020 18:47:33,9,1,9,True,481
31978,1595954874.0,07-28-2020 18:47:54,7,1,7,True,867
31979,1595954881.0,07-28-2020 18:48:01,6,1,6,True,162
31980,1595954903.0,07-28-2020 18:48:23,2,1,2,True,519
31981,1595954922.0,07-28-2020 18:48:42,2,1,2,True,793
31982,1595954937.0,07-28-2020 18:48:57,2,1,2,True,894
31983,1595954953.0,07-28-2020 18:49:13,5,1,5,True,717
31984,1595954969.0,07-28-2020 18:49:29,1,1,1,True,297
31985,1595954985.0,07-28-2020 18:49:45,3,1,3,True,806
31986,1595955005.0,07-28-2020 18:50:05,7,1,7,True,443
31987,1595955027.0,07-28-2020 18:50:27,3,1,3,True,619
31988,1595955044.0,07-28-2020 18:50:44,0,1,0,True,143
31989,1595955061.0,07-28-2020 18:51:01,4,1,4,True,37
31990,1595955084.0,07-28-2020 18:51:24,3,1,3,True,119
31991,1595955107.0,07-28-2020 18:51:47,1,1,1,True,289
31992,1595955127.0,07-28-2020 18:52:07,0,1,0,True,616
31993,1595955142.0,07-28-2020 18:52:22,3,1,3,True,643
31994,1595955156.0,07-28-2020 18:52:36,0,1,0,True,341
31995,1595955181.0,07-28-2020 18:53:01,4,1,4,True,123
31996,1595955202.0,07-28-2020 18:53:22,2,1,2,True,524
31997,1595955218.0,07-28-2020 18:53:38,3,1,3,True,138
31998,1595955236.0,07-28-2020 18:53:56,6,1,6,True,567
31999,1595955248.0,07-28-2020 18:54:08,11,1,11,True,415
32000,1595955269.0,07-28-2020 18:54:29,0,1,0,True,451
32001,1595955291.0,07-28-2020 18:54:51,2,1,2,True,243
32002,1595955305.0,07-28-2020 18:55:05,9,1,9,True,14
32003,1595955329.0,07-28-2020 18:55:29,5,1,5,True,827
32004,1595955341.0,07-28-2020 18:55:41,2,1,2,True,226
32005,1595955355.0,07-28-2020 18:55:55,6,1,6,True,296
32006,1595955376.0,07-28-2020 18:56:16,2,1,2,True,417
32007,1595955389.0,07-28-2020 18:56:29,4,1,4,True,478
32008,1595955405.0,07-28-2020 18:56:45,3,1,3,True,31
32009,1595955424.0,07-28-2020 18:57:04,3,1,3,True,895
32010,1595955436.0,07-28-2020 18:57:16,4,1,4,True,435
32011,1595955452.0,07-28-2020 18:57:32,6,1,6,False,170
32012,1595955465.0,07-28-2020 18:57:45,0,1,0,True,292
32013,1595955486.0,07-28-2020 18:58:06,2,1,2,True,618
32014,1595955503.0,07-28-2020 18:58:23,8,1,8,True,437
32015,1595955518.0,07-28-2020 18:58:38,5,1,5,True,395
32016,1595955534.0,07-28-2020 18:58:54,5,1,5,True,475
32017,1595955555.0,07-28-2020 18:59:15,5,1,5,True,370
32018,1595955577.0,07-28-2020 18:59:37,7,1,7,True,161
32019,1595955594.0,07-28-2020 18:59:54,1,1,1,True,768
32020,1595955611.0,07-28-2020 19:00:11,1,1,1,True,753
32021,1595955628.0,07-28-2020 19:00:28,4,1,4,True,422
32022,1595955642.0,07-28-2020 19:00:42,6,1,6,True,477
32023,1595955653.0,07-28-2020 19:00:53,8,1,8,True,874
32024,1595955669.0,07-28-2020 19:01:09,3,1,3,True,426
32025,1595955681.0,07-28-2020 19:01:21,2,1,2,True,39
32026,1595955694.0,07-28-2020 19:01:34,4,1,4,True,135
32027,1595955706.0,07-28-2020 19:01:46,1,1,1,True,890
32028,1595955721.0,07-28-2020 19:02:01,3,1,3,True,593
32029,1595955740.0,07-28-2020 19:02:20,0,1,0,True,704
32030,1595955767.0,07-28-2020 19:02:47,0,1,0,True,316
32031,1595955784.0,07-28-2020 19:03:04,1,1,1,True,430
32032,1595955803.0,07-28-2020 19:03:23,2,1,2,True,248
32033,1595955824.0,07-28-2020 19:03:44,5,1,5,True,209
32034,1595955845.0,07-28-2020 19:04:05,0,1,0,True,4
32035,1595955865.0,07-28-2020 19:04:25,2,1,2,True,661
32036,1595955879.0,07-28-2020 19:04:39,6,1,6,True,660
32037,1595955899.0,07-28-2020 19:04:59,6,1,6,True,7
32038,1595955917.0,07-28-2020 19:05:17,1,1,1,True,879
32039,1595955936.0,07-28-2020 19:05:36,1,1,1,True,27
32040,1595955956.0,07-28-2020 19:05:56,0,1,0,True,157
32041,1595955972.0,07-28-2020 19:06:12,0,1,0,True,19
32042,1595955989.0,07-28-2020 19:06:29,4,1,4,False,494
32043,1595956003.0,07-28-2020 19:06:43,5,1,5,True,412
32044,1595956021.0,07-28-2020 19:07:01,0,1,0,True,602
32045,1595956036.0,07-28-2020 19:07:16,0,1,0,True,15
32046,1595956057.0,07-28-2020 19:07:37,1,1,1,True,339
32047,1595956074.0,07-28-2020 19:07:54,2,1,2,True,816
32048,1595956086.0,07-28-2020 19:08:06,4,1,4,False,443
32049,1595956109.0,07-28-2020 19:08:29,4,1,4,True,306
32050,1595956129.0,07-28-2020 19:08:49,1,1,1,True,580
32051,1595956149.0,07-28-2020 19:09:09,6,1,6,True,821
32052,1595956166.0,07-28-2020 19:09:26,8,1,8,True,506
32053,1595956182.0,07-28-2020 19:09:42,2,1,2,True,698
32054,1595956195.0,07-28-2020 19:09:55,4,1,4,True,899
32055,1595956212.0,07-28-2020 19:10:12,3,1,3,True,453
32056,1595956234.0,07-28-2020 19:10:34,5,1,5,True,750
32057,1595956246.0,07-28-2020 19:10:46,2,1,2,True,24
32058,1595956267.0,07-28-2020 19:11:07,1,1,1,True,262
32059,1595956287.0,07-28-2020 19:11:27,6,1,6,True,783
32060,1595956298.0,07-28-2020 19:11:38,2,1,2,False,624
32061,1595956319.0,07-28-2020 19:11:59,2,1,2,True,407
32062,1595956335.0,07-28-2020 19:12:15,2,1,2,True,725
32063,1595956356.0,07-28-2020 19:12:36,0,1,0,True,577
32064,1595956374.0,07-28-2020 19:12:54,5,1,5,True,715
32065,1595956387.0,07-28-2020 19:13:07,9,1,9,True,227
32066,1595956398.0,07-28-2020 19:13:18,2,1,2,True,643
32067,1595956416.0,07-28-2020 19:13:36,8,1,8,True,278
32068,1595956434.0,07-28-2020 19:13:54,4,1,4,True,583
32069,1595956454.0,07-28-2020 19:14:14,4,1,4,True,265
32070,1595956471.0,07-28-2020 19:14:31,1,1,1,True,653
32071,1595956482.0,07-28-2020 19:14:42,4,1,4,True,600
32072,1595956500.0,07-28-2020 19:15:00,1,1,1,True,484
32073,1595956513.0,07-28-2020 19:15:13,13,1,13,True,226
32074,1595956529.0,07-28-2020 19:15:29,1,1,1,True,316
32075,1595956544.0,07-28-2020 19:15:44,3,1,3,True,706
32076,1595956557.0,07-28-2020 19:15:57,1,1,1,True,386
32077,1595956571.0,07-28-2020 19:16:11,1,1,1,False,871
32078,1595956595.0,07-28-2020 19:16:35,3,1,3,True,156
32079,1595956613.0,07-28-2020 19:16:53,3,1,3,True,426
32080,1595956635.0,07-28-2020 19:17:15,2,1,2,True,117
32081,1595956648.0,07-28-2020 19:17:28,3,1,3,True,753
32082,1595956663.0,07-28-2020 19:17:43,8,1,8,True,563
32083,1595956679.0,07-28-2020 19:17:59,4,1,4,True,676
32084,1595956694.0,07-28-2020 19:18:14,4,1,4,False,681
32085,1595956708.0,07-28-2020 19:18:28,7,1,7,True,742
32086,1595956724.0,07-28-2020 19:18:44,1,1,1,True,388
32087,1595956741.0,07-28-2020 19:19:01,5,1,5,True,547
32088,1595956768.0,07-28-2020 19:19:28,10,1,10,True,652
32089,1595956782.0,07-28-2020 19:19:42,7,1,7,True,893
32090,1595956798.0,07-28-2020 19:19:58,1,1,1,True,714
32091,1595956815.0,07-28-2020 19:20:15,5,1,5,True,424
32092,1595956832.0,07-28-2020 19:20:32,2,1,2,True,536
32093,1595956843.0,07-28-2020 19:20:43,3,1,3,True,128
32094,1595956863.0,07-28-2020 19:21:03,2,1,2,True,599
32095,1595956884.0,07-28-2020 19:21:24,6,1,6,True,7
32096,1595956902.0,07-28-2020 19:21:42,10,1,10,True,419
32097,1595956924.0,07-28-2020 19:22:04,0,1,0,True,676
32098,1595956939.0,07-28-2020 19:22:19,4,1,4,True,685
32099,1595956964.0,07-28-2020 19:22:44,1,1,1,False,7
32100,1595956981.0,07-28-2020 19:23:01,1,1,1,True,27
32101,1595956996.0,07-28-2020 19:23:16,6,1,6,True,291
32102,1595957002.0,07-28-2020 19:23:22,11,1,11,True,98
32103,1595957014.0,07-28-2020 19:23:34,8,1,8,True,817
32104,1595957028.0,07-28-2020 19:23:48,0,1,0,True,240
32105,1595957041.0,07-28-2020 19:24:01,5,1,5,True,582
32106,1595957053.0,07-28-2020 19:24:13,8,1,8,True,165
32107,1595957072.0,07-28-2020 19:24:32,3,1,3,True,451
32108,1595957085.0,07-28-2020 19:24:45,0,1,0,True,128
32109,1595957100.0,07-28-2020 19:25:00,0,1,0,True,654
32110,1595957120.0,07-28-2020 19:25:20,0,1,0,True,255
32111,1595957137.0,07-28-2020 19:25:37,2,1,2,True,103
32112,1595957153.0,07-28-2020 19:25:53,7,1,7,True,512
32113,1595957167.0,07-28-2020 19:26:07,1,1,1,True,620
32114,1595957184.0,07-28-2020 19:26:24,1,1,1,True,727
32115,1595957196.0,07-28-2020 19:26:36,7,1,7,True,342
32116,1595957213.0,07-28-2020 19:26:53,2,1,2,True,311
32117,1595958262.0,07-28-2020 19:44:22,8,1,8,True,138
32118,1595958270.0,07-28-2020 19:44:30,8,1,8,True,709
32119,1595958281.0,07-28-2020 19:44:41,4,1,4,True,895
32120,1595958296.0,07-28-2020 19:44:56,8,1,8,True,167
32121,1595958309.0,07-28-2020 19:45:09,7,1,7,True,511
32122,1595958320.0,07-28-2020 19:45:20,4,1,4,True,397
32123,1595958334.0,07-28-2020 19:45:34,11,1,11,True,596
32124,1595958348.0,07-28-2020 19:45:48,1,1,1,True,502
32125,1595958358.0,07-28-2020 19:45:58,4,1,4,True,67
32126,1595958371.0,07-28-2020 19:46:11,0,1,0,True,581
32127,1595958385.0,07-28-2020 19:46:25,5,1,5,True,764
32128,1595958396.0,07-28-2020 19:46:36,10,1,10,True,859
32129,1595958416.0,07-28-2020 19:46:56,1,1,1,True,597
32130,1595958433.0,07-28-2020 19:47:13,1,1,1,True,111
32131,1595958448.0,07-28-2020 19:47:28,7,1,7,True,99
32132,1595958461.0,07-28-2020 19:47:41,7,1,7,True,417
32133,1595958472.0,07-28-2020 19:47:52,1,1,1,True,260
32134,1595958482.0,07-28-2020 19:48:02,8,1,8,True,162
32135,1595958488.0,07-28-2020 19:48:08,4,1,4,True,49
32136,1595958504.0,07-28-2020 19:48:24,0,1,0,True,25
32137,1595958517.0,07-28-2020 19:48:37,1,1,1,True,792
32138,1595958523.0,07-28-2020 19:48:43,3,1,3,True,482
32139,1595958535.0,07-28-2020 19:48:55,5,1,5,True,829
32140,1595958542.0,07-28-2020 19:49:02,6,1,6,True,473
32141,1595958557.0,07-28-2020 19:49:17,5,1,5,True,139
32142,1595958566.0,07-28-2020 19:49:26,4,1,4,True,788
32143,1595958580.0,07-28-2020 19:49:40,0,1,0,True,535
32144,1595958596.0,07-28-2020 19:49:56,2,1,2,True,661
32145,1595958606.0,07-28-2020 19:50:06,5,1,5,True,160
32146,1595958623.0,07-28-2020 19:50:23,14,1,14,True,436
32147,1595958638.0,07-28-2020 19:50:38,7,1,7,False,575
32148,1595995200.0,07-29-2020 06:00:00,4,1,4,True,698
32149,1595995201.0,07-29-2020 06:00:01,4,1,4,True,501
32150,1595996204.0,07-29-2020 06:16:44,8,1,8,True,645
32151,1595996205.0,07-29-2020 06:16:45,3,1,3,True,509
32152,1595996208.0,07-29-2020 06:16:48,4,1,4,True,295
32153,1595996208.0,07-29-2020 06:16:48,0,1,0,False,285
32154,1595996210.0,07-29-2020 06:16:50,0,1,0,True,635
32155,1595996211.0,07-29-2020 06:16:51,0,1,0,True,108
32156,1595996214.0,07-29-2020 06:16:54,10,1,10,True,287
32157,1595996217.0,07-29-2020 06:16:57,6,1,6,True,870
32158,1595996220.0,07-29-2020 06:17:00,1,1,1,True,2
32159,1595996222.0,07-29-2020 06:17:02,6,1,6,True,208
32160,1595996223.0,07-29-2020 06:17:03,3,1,3,True,451
32161,1595996227.0,07-29-2020 06:17:07,4,1,4,True,672
32162,1595996230.0,07-29-2020 06:17:10,1,1,1,True,490
32163,1595996234.0,07-29-2020 06:17:14,2,1,2,True,447
32164,1595996237.0,07-29-2020 06:17:17,2,1,2,True,592
32165,1595996238.0,07-29-2020 06:17:18,0,1,0,False,262
32166,1595996239.0,07-29-2020 06:17:19,0,1,0,True,270
32167,1595996240.0,07-29-2020 06:17:20,6,1,6,False,111
32168,1595996241.0,07-29-2020 06:17:21,1,1,1,True,331
32169,1595996242.0,07-29-2020 06:17:22,1,1,1,True,705
32170,1595996243.0,07-29-2020 06:17:23,2,1,2,True,47
32171,1595996248.0,07-29-2020 06:17:28,3,1,3,True,344
32172,1595996253.0,07-29-2020 06:17:33,4,1,4,True,441
32173,1595996255.0,07-29-2020 06:17:35,3,1,3,True,295
32174,1595996256.0,07-29-2020 06:17:36,2,1,2,True,374
32175,1595996259.0,07-29-2020 06:17:39,1,1,1,True,185
32176,1595996264.0,07-29-2020 06:17:44,7,1,7,True,815
32177,1595996270.0,07-29-2020 06:17:50,3,1,3,True,166
32178,1595996271.0,07-29-2020 06:17:51,1,1,1,True,355
32179,1595996272.0,07-29-2020 06:17:52,4,1,4,True,454
32180,1595996277.0,07-29-2020 06:17:57,3,1,3,True,77
32181,1595996277.0,07-29-2020 06:17:57,3,1,3,True,673
32182,1595996281.0,07-29-2020 06:18:01,1,1,1,True,667
32183,1595996283.0,07-29-2020 06:18:03,5,1,5,True,146
32184,1595996285.0,07-29-2020 06:18:05,2,1,2,True,267
32185,1595996288.0,07-29-2020 06:18:08,1,1,1,True,281
32186,1595996289.0,07-29-2020 06:18:09,8,1,8,False,579
32187,1595996292.0,07-29-2020 06:18:12,1,1,1,True,697
32188,1595996296.0,07-29-2020 06:18:16,2,1,2,True,586
32189,1595996299.0,07-29-2020 06:18:19,6,1,6,True,737
32190,1595996301.0,07-29-2020 06:18:21,3,1,3,True,21
32191,1595996303.0,07-29-2020 06:18:23,8,1,8,True,655
32192,1595996307.0,07-29-2020 06:18:27,2,1,2,True,522
32193,1595996311.0,07-29-2020 06:18:31,2,1,2,True,662
32194,1595996315.0,07-29-2020 06:18:35,5,1,5,True,722
32195,1595996319.0,07-29-2020 06:18:39,5,1,5,True,76
32196,1595996323.0,07-29-2020 06:18:43,1,1,1,True,70
32197,1595996327.0,07-29-2020 06:18:47,4,1,4,False,511
32198,1595996330.0,07-29-2020 06:18:50,0,1,0,True,452
32199,1595996331.0,07-29-2020 06:18:51,5,1,5,True,188
32200,1595996331.0,07-29-2020 06:18:51,5,1,5,True,553
32201,1595996335.0,07-29-2020 06:18:55,3,1,3,True,588
32202,1595996337.0,07-29-2020 06:18:57,9,1,9,True,376
32203,1595996341.0,07-29-2020 06:19:01,1,1,1,True,8
32204,1595996345.0,07-29-2020 06:19:05,2,1,2,True,856
32205,1595996348.0,07-29-2020 06:19:08,5,1,5,True,66
32206,1595996352.0,07-29-2020 06:19:12,7,1,7,True,186
32207,1595996353.0,07-29-2020 06:19:13,3,1,3,True,382
32208,1595996353.0,07-29-2020 06:19:13,8,1,8,True,883
32209,1595996356.0,07-29-2020 06:19:16,1,1,1,True,742
32210,1595996356.0,07-29-2020 06:19:16,1,1,1,True,531
32211,1595996358.0,07-29-2020 06:19:18,3,1,3,False,819
32212,1595996360.0,07-29-2020 06:19:20,0,1,0,True,747
32213,1595996361.0,07-29-2020 06:19:21,3,1,3,True,349
32214,1595996363.0,07-29-2020 06:19:23,5,1,5,True,440
32215,1595996368.0,07-29-2020 06:19:28,2,1,2,False,479
32216,1595996370.0,07-29-2020 06:19:30,4,1,4,True,775
32217,1595996374.0,07-29-2020 06:19:34,2,1,2,True,752
32218,1595996378.0,07-29-2020 06:19:38,5,1,5,True,32
32219,1595996381.0,07-29-2020 06:19:41,0,1,0,True,453
32220,1595996384.0,07-29-2020 06:19:44,6,1,6,True,259
32221,1595996387.0,07-29-2020 06:19:47,3,1,3,True,564
32222,1595996391.0,07-29-2020 06:19:51,4,1,4,True,665
32223,1595996392.0,07-29-2020 06:19:52,0,1,0,True,155
32224,1595996396.0,07-29-2020 06:19:56,1,1,1,True,611
32225,1595996402.0,07-29-2020 06:20:02,5,1,5,True,609
32226,1595996403.0,07-29-2020 06:20:03,1,1,1,True,158
32227,1595996405.0,07-29-2020 06:20:05,1,1,1,True,798
32228,1595996408.0,07-29-2020 06:20:08,3,1,3,True,805
32229,1595996413.0,07-29-2020 06:20:13,5,1,5,True,296
32230,1595996416.0,07-29-2020 06:20:16,0,1,0,False,72
32231,1595996418.0,07-29-2020 06:20:18,6,1,6,True,832
32232,1595996418.0,07-29-2020 06:20:18,7,1,7,True,497
32233,1595996423.0,07-29-2020 06:20:23,2,1,2,True,74
32234,1595996426.0,07-29-2020 06:20:26,0,1,0,True,698
32235,1595997390.0,07-29-2020 06:36:30,1,1,1,True,828
32236,1595997398.0,07-29-2020 06:36:38,0,1,0,False,695
32237,1595997401.0,07-29-2020 06:36:41,0,1,0,True,485
32238,1595997404.0,07-29-2020 06:36:44,4,1,4,True,325
32239,1595997410.0,07-29-2020 06:36:50,0,1,0,True,327
32240,1595997414.0,07-29-2020 06:36:54,3,1,3,True,182
32241,1595997418.0,07-29-2020 06:36:58,2,1,2,True,605
32242,1595997424.0,07-29-2020 06:37:04,0,1,0,True,593
32243,1595997430.0,07-29-2020 06:37:10,6,1,6,True,856
32244,1595997432.0,07-29-2020 06:37:12,2,1,2,True,453
32245,1595997436.0,07-29-2020 06:37:16,4,1,4,True,483
32246,1595997441.0,07-29-2020 06:37:21,4,1,4,True,544
32247,1595997449.0,07-29-2020 06:37:29,3,1,3,True,425
32248,1595997453.0,07-29-2020 06:37:33,3,1,3,True,413
32249,1595997457.0,07-29-2020 06:37:37,5,1,5,True,677
32250,1595997461.0,07-29-2020 06:37:41,4,1,4,True,527
32251,1595997467.0,07-29-2020 06:37:47,7,1,7,True,345
32252,1595997473.0,07-29-2020 06:37:53,4,1,4,True,135
32253,1595997476.0,07-29-2020 06:37:56,4,1,4,True,707
32254,1595997477.0,07-29-2020 06:37:57,6,1,6,True,297
32255,1595997483.0,07-29-2020 06:38:03,2,1,2,True,790
32256,1595997488.0,07-29-2020 06:38:08,0,1,0,True,181
32257,1595997493.0,07-29-2020 06:38:13,2,1,2,True,254
32258,1595997503.0,07-29-2020 06:38:23,6,1,6,True,18
32259,1595997505.0,07-29-2020 06:38:25,3,1,3,True,223
32260,1595997512.0,07-29-2020 06:38:32,8,1,8,True,506
32261,1595997517.0,07-29-2020 06:38:37,0,1,0,True,162
32262,1595997522.0,07-29-2020 06:38:42,4,1,4,True,49
32263,1595997524.0,07-29-2020 06:38:44,4,1,4,True,166
32264,1595997531.0,07-29-2020 06:38:51,9,1,9,True,267
32265,1595997537.0,07-29-2020 06:38:57,4,1,4,True,747
32266,1595997541.0,07-29-2020 06:39:01,0,1,0,True,658
32267,1595997546.0,07-29-2020 06:39:06,7,1,7,True,603
32268,1595997551.0,07-29-2020 06:39:11,1,1,1,True,135
32269,1595997554.0,07-29-2020 06:39:14,2,1,2,True,72
32270,1595997559.0,07-29-2020 06:39:19,1,1,1,True,346
32271,1595997565.0,07-29-2020 06:39:25,1,1,1,True,877
32272,1595997571.0,07-29-2020 06:39:31,6,1,6,True,628
32273,1595997578.0,07-29-2020 06:39:38,2,1,2,True,228
32274,1595997584.0,07-29-2020 06:39:44,11,1,11,True,384
32275,1595997587.0,07-29-2020 06:39:47,2,1,2,True,446
32276,1595997595.0,07-29-2020 06:39:55,4,1,4,True,659
32277,1595997599.0,07-29-2020 06:39:59,1,1,1,True,770
32278,1595997606.0,07-29-2020 06:40:06,7,1,7,True,605
32279,1595997613.0,07-29-2020 06:40:13,5,1,5,False,156
32280,1595997617.0,07-29-2020 06:40:17,6,1,6,False,544
32281,1595997623.0,07-29-2020 06:40:23,2,1,2,True,496
32282,1595997627.0,07-29-2020 06:40:27,4,1,4,True,823
32283,1595997627.0,07-29-2020 06:40:27,2,1,2,True,115
32284,1595997631.0,07-29-2020 06:40:31,6,1,6,True,785
32285,1595997634.0,07-29-2020 06:40:34,0,1,0,True,840
32286,1595997637.0,07-29-2020 06:40:37,4,1,4,True,94
32287,1595997645.0,07-29-2020 06:40:45,14,1,14,False,405
32288,1595997653.0,07-29-2020 06:40:53,6,1,6,True,23
32289,1595997659.0,07-29-2020 06:40:59,4,1,4,True,352
32290,1595997666.0,07-29-2020 06:41:06,1,1,1,True,823
32291,1595997673.0,07-29-2020 06:41:13,6,1,6,True,821
32292,1595997679.0,07-29-2020 06:41:19,1,1,1,True,252
32293,1595997682.0,07-29-2020 06:41:22,7,1,7,True,786
32294,1595997684.0,07-29-2020 06:41:24,2,1,2,True,833
32295,1595997689.0,07-29-2020 06:41:29,6,1,6,True,366
32296,1595997700.0,07-29-2020 06:41:40,7,1,7,True,508
32297,1595997710.0,07-29-2020 06:41:50,2,1,2,True,361
32298,1595997718.0,07-29-2020 06:41:58,4,1,4,True,618
32299,1595997727.0,07-29-2020 06:42:07,7,1,7,True,322
32300,1595997732.0,07-29-2020 06:42:12,1,1,1,True,854
32301,1595997740.0,07-29-2020 06:42:20,4,1,4,False,751
32302,1595997745.0,07-29-2020 06:42:25,2,1,2,True,565
32303,1595997751.0,07-29-2020 06:42:31,2,1,2,True,213
32304,1595997754.0,07-29-2020 06:42:34,7,1,7,True,873
32305,1595997762.0,07-29-2020 06:42:42,4,1,4,True,303
32306,1595997770.0,07-29-2020 06:42:50,2,1,2,True,21
32307,1595997775.0,07-29-2020 06:42:55,2,1,2,True,174
32308,1595997782.0,07-29-2020 06:43:02,2,1,2,True,203
32309,1595997787.0,07-29-2020 06:43:07,4,1,4,True,346
32310,1595997798.0,07-29-2020 06:43:18,5,1,5,True,897
32311,1595997806.0,07-29-2020 06:43:26,4,1,4,True,509
32312,1595997810.0,07-29-2020 06:43:30,10,1,10,True,695
32313,1595997816.0,07-29-2020 06:43:36,12,1,12,True,139
32314,1595997820.0,07-29-2020 06:43:40,5,1,5,True,604
32315,1595997825.0,07-29-2020 06:43:45,3,1,3,True,506
32316,1595997828.0,07-29-2020 06:43:48,1,1,1,True,159
32317,1595997834.0,07-29-2020 06:43:54,1,1,1,True,168
32318,1595997841.0,07-29-2020 06:44:01,5,1,5,True,240
32319,1595997848.0,07-29-2020 06:44:08,4,1,4,True,222
32320,1595997850.0,07-29-2020 06:44:10,7,1,7,True,71
32321,1595997858.0,07-29-2020 06:44:18,0,1,0,True,548
32322,1595997862.0,07-29-2020 06:44:22,4,1,4,True,327
32323,1595997870.0,07-29-2020 06:44:30,3,1,3,True,831
32324,1595997877.0,07-29-2020 06:44:37,3,1,3,True,96
32325,1595997883.0,07-29-2020 06:44:43,8,1,8,True,441
32326,1595997883.0,07-29-2020 06:44:43,6,1,6,True,759
32327,1595997889.0,07-29-2020 06:44:49,3,1,3,True,47
32328,1595997897.0,07-29-2020 06:44:57,5,1,5,True,507
32329,1595997901.0,07-29-2020 06:45:01,2,1,2,True,199
32330,1595997906.0,07-29-2020 06:45:06,6,1,6,True,625
32331,1595997909.0,07-29-2020 06:45:09,2,1,2,True,98
32332,1595997915.0,07-29-2020 06:45:15,9,1,9,True,202
32333,1595997919.0,07-29-2020 06:45:19,8,1,8,True,614
32334,1595997925.0,07-29-2020 06:45:25,0,1,0,True,339
32335,1595997930.0,07-29-2020 06:45:30,4,1,4,True,883
32336,1595997939.0,07-29-2020 06:45:39,0,1,0,True,680
32337,1595997943.0,07-29-2020 06:45:43,5,1,5,True,123
32338,1595997948.0,07-29-2020 06:45:48,2,1,2,True,315
32339,1595997954.0,07-29-2020 06:45:54,1,1,1,True,557
32340,1595997958.0,07-29-2020 06:45:58,4,1,4,True,600
32341,1595997961.0,07-29-2020 06:46:01,4,1,4,True,348
32342,1595997965.0,07-29-2020 06:46:05,7,1,7,True,419
32343,1595997972.0,07-29-2020 06:46:12,9,1,9,True,279
32344,1595997980.0,07-29-2020 06:46:20,5,1,5,True,477
32345,1595997987.0,07-29-2020 06:46:27,1,1,1,True,246
32346,1595997995.0,07-29-2020 06:46:35,4,1,4,False,426
32347,1595998005.0,07-29-2020 06:46:45,4,1,4,True,475
32348,1595998011.0,07-29-2020 06:46:51,1,1,1,True,322
32349,1595998018.0,07-29-2020 06:46:58,1,1,1,True,495
32350,1595998025.0,07-29-2020 06:47:05,1,1,1,True,598
32351,1595998033.0,07-29-2020 06:47:13,4,1,4,True,503
32352,1595998037.0,07-29-2020 06:47:17,2,1,2,True,887
32353,1595998042.0,07-29-2020 06:47:22,3,1,3,True,267
32354,1595998045.0,07-29-2020 06:47:25,5,1,5,True,26
32355,1595998051.0,07-29-2020 06:47:31,8,1,8,True,430
32356,1595998060.0,07-29-2020 06:47:40,6,1,6,True,769
32357,1595998066.0,07-29-2020 06:47:46,4,1,4,True,482
32358,1595998074.0,07-29-2020 06:47:54,7,1,7,True,381
32359,1595998083.0,07-29-2020 06:48:03,6,1,6,True,305
32360,1595998088.0,07-29-2020 06:48:08,5,1,5,False,639
32361,1595998093.0,07-29-2020 06:48:13,2,1,2,True,592
32362,1595998100.0,07-29-2020 06:48:20,2,1,2,True,92
32363,1595998109.0,07-29-2020 06:48:29,2,1,2,True,713
32364,1595998115.0,07-29-2020 06:48:35,2,1,2,True,690
32365,1595998119.0,07-29-2020 06:48:39,9,1,9,True,103
32366,1595998123.0,07-29-2020 06:48:43,2,1,2,True,604
32367,1595998133.0,07-29-2020 06:48:53,5,1,5,True,860
32368,1595998140.0,07-29-2020 06:49:00,3,1,3,True,152
32369,1595998145.0,07-29-2020 06:49:05,0,1,0,True,82
32370,1595998148.0,07-29-2020 06:49:08,0,1,0,True,64
32371,1595998153.0,07-29-2020 06:49:13,3,1,3,True,468
32372,1595998160.0,07-29-2020 06:49:20,9,1,9,True,552
32373,1595999178.0,07-29-2020 07:06:18,4,1,4,True,647
32374,1595999189.0,07-29-2020 07:06:29,6,1,6,True,483
32375,1595999198.0,07-29-2020 07:06:38,5,1,5,True,469
32376,1595999209.0,07-29-2020 07:06:49,3,1,3,True,509
32377,1595999223.0,07-29-2020 07:07:03,0,1,0,True,628
32378,1595999233.0,07-29-2020 07:07:13,1,1,1,True,589
32379,1595999239.0,07-29-2020 07:07:19,2,1,2,True,854
32380,1595999245.0,07-29-2020 07:07:25,1,1,1,True,602
32381,1595999247.0,07-29-2020 07:07:27,7,1,7,True,147
32382,1595999251.0,07-29-2020 07:07:31,0,1,0,True,324
32383,1595999259.0,07-29-2020 07:07:39,5,1,5,True,149
32384,1595999270.0,07-29-2020 07:07:50,2,1,2,False,219
32385,1595999275.0,07-29-2020 07:07:55,3,1,3,True,289
